755,1786,2
755,2044,4
755,1341,3
755,182,3
755,852,5
755,573,3
755,744,2
755,1581,4
756,1901,1
756,840,2
756,2147,2
756,852,5
756,1281,5
756,825,5
756,1678,4
756,625,1
756,404,2
756,680,1
756,1875,3
756,313,2
756,46,5
756,159,5
756,100,5
756,2340,4
756,312,3
756,1943,4
756,1998,5
757,1383,3
757,139,1
757,78,5
757,1130,1
757,336,5
757,1998,2
757,1063,1
757,2149,4
757,457,5
757,675,1
757,951,2
757,254,5
757,2018,2
757,678,2
757,96,2
757,476,5
757,1749,5
757,302,2
757,1832,4
757,938,4
757,1009,1
757,333,4
757,1937,5
758,1565,1
758,838,3
758,599,4
758,601,1
758,1976,5
758,34,5
758,169,1
758,1970,3
758,2263,4
758,64,4
758,2152,4
758,121,4
758,1858,2
758,1403,4
758,2105,4
758,2290,2
758,2255,4
758,177,1
758,1380,4
758,1445,3
758,1413,1
758,1461,4
758,716,4
758,901,4
758,1410,3
758,2296,3
758,962,5
758,524,1
758,527,1
758,481,2
758,762,2
758,1238,3
758,1021,1
758,769,4
758,721,4
758,542,1
758,389,3
758,1706,3
758,2048,3
758,1193,4
758,2226,2
758,81,4
759,405,2
759,920,1
759,105,4
759,838,4
759,1076,1
759,1128,4
759,2267,4
759,800,1
759,2101,3
760,2251,4
760,1565,1
760,170,2
760,374,1
760,308,1
760,224,4
760,744,3
760,258,5
760,1169,3
760,1713,2
760,2083,2
760,765,3
760,1271,2
760,2040,2
760,2181,2
760,411,2
761,1985,5
761,122,2
761,1653,1
761,1815,3
761,1567,1
761,995,5
761,700,1
761,2252,1
761,1086,1
761,81,4
761,1819,1
761,2181,2
761,1377,5
761,1529,2
761,449,5
761,1101,3
761,2218,5
761,2190,4
761,1461,1
761,1049,3
761,1726,1
761,1961,1
761,330,5
761,1709,3
761,715,4
761,39,1
761,537,5
761,396,3
761,1682,2
761,736,5
761,1099,3
761,5,1
761,2209,4
761,457,2
761,706,1
761,1635,1
761,567,4
761,918,5
761,2325,1
761,678,5
762,2180,5
762,885,1
762,952,4
762,213,5
762,1652,3
762,1855,5
762,1598,4
762,2122,5
762,1975,5
762,220,5
762,930,1
762,1522,2
762,1431,4
762,1531,3
762,107,5
762,1176,3
762,2106,3
762,1165,3
762,1109,1
762,348,1
762,1908,3
762,695,5
763,428,4
763,1583,4
763,1372,4
763,332,3
763,2272,5
763,924,4
763,1242,2
763,1722,1
763,112,4
763,1541,2
763,1035,1
763,1521,3
763,1118,4
763,48,2
763,1184,4
763,2241,4
763,754,4
763,13,3
763,1016,2
763,390,1
763,961,1
764,1278,1
764,1461,2
764,1939,5
764,1085,1
764,689,3
764,756,2
764,128,5
764,434,4
764,1464,5
764,1540,4
764,1162,4
764,1815,1
764,973,4
764,2157,4
764,1515,5
764,805,3
764,2352,1
765,426,3
765,674,2
765,45,2
765,1146,5
765,989,1
765,1344,4
765,2200,2
765,1413,3
765,1455,3
765,534,4
765,1483,4
765,1764,3
765,358,3
765,1679,4
765,524,3
765,1694,2
765,508,1
765,2194,2
765,2099,5
765,1686,3
765,143,2
765,186,3
765,1388,4
765,1016,5
765,2119,1
765,978,2
765,1530,5
765,1704,1
765,495,4
765,2059,5
765,797,4
765,1516,2
765,1271,5
765,1697,1
765,455,1
765,1384,4
765,668,3
765,441,3
765,262,5
765,2105,1
765,110,3
765,1887,3
765,2293,5
765,588,4
765,1971,4
766,1362,2
766,1970,3
766,1469,2
766,1905,3
766,2083,2
766,1075,4
766,1104,5
766,928,5
766,1111,2
766,1530,4
766,766,3
766,819,4
766,1515,3
766,497,4
766,1187,3
766,206,1
766,1368,5
766,1832,5
766,1100,5
766,2111,5
766,63,5
766,1520,4
766,1798,3
766,1044,5
766,2228,3
766,1284,4
766,1096,1
766,1892,2
766,49,3
766,887,1
766,1342,2
766,1980,5
766,1819,3
766,394,5
767,945,4
767,864,2
767,1827,2
767,1962,1
767,1463,1
767,2234,2
767,1662,3
767,745,1
767,626,4
767,1693,5
767,478,3
767,1941,5
767,2094,4
767,1624,1
767,1387,5
767,235,5
767,990,1
767,1817,5
767,1157,2
767,2268,1
767,1339,2
767,1322,1
767,1890,3
767,1165,4
768,2209,3
769,792,4
769,1219,3
769,1942,5
769,2017,4
769,305,4
769,1325,1
769,732,1
769,1695,3
769,286,1
769,1417,4
769,1271,1
769,1632,4
769,67,1
769,1337,3
769,441,4
769,393,5
769,318,5
769,1454,4
769,628,1
769,513,2
769,766,1
769,931,5
769,1614,2
769,1662,3
769,727,2
769,2324,4
769,892,2
769,1804,3
769,395,5
769,2055,2
769,1600,5
769,1090,2
769,1384,1
769,1669,3
769,975,5
769,553,2
769,1707,4
769,576,4
769,637,2
769,1153,5
769,573,2
769,632,3
769,1274,4
769,2335,3
769,268,3
769,1210,1
769,366,5
770,761,4
770,815,3
770,1275,4
770,1230,2
770,1513,1
770,1875,4
770,1089,1
770,493,1
770,149,2
770,2271,3
770,2265,5
770,2171,1
770,1927,3
770,939,5
770,292,1
770,1391,1
770,982,1
770,2315,5
770,1999,4
770,1758,3
770,1145,2
770,747,1
770,1703,2
770,752,5
770,637,1
770,1305,4
770,1524,3
771,2172,3
771,512,1
771,1741,3
771,1364,1
771,884,3
771,504,1
771,128,4
771,2149,1
771,1772,4
771,842,5
771,808,3
771,355,2
771,343,2
771,1457,4
771,907,5
771,1057,3
771,1325,4
771,1623,2
771,1573,3
771,311,5
771,2302,3
771,2168,5
771,2066,5
771,114,4
771,1689,3
771,1893,2
771,72,5
771,1095,2
771,2352,1
771,2075,5
771,1893,2
771,726,3
771,1446,3
771,1642,2
771,2146,3
771,1373,5
771,1371,3
771,823,3
771,1624,1
771,1029,5
771,2176,5
771,1987,4
771,357,1
771,1967,1
772,1499,1
772,250,2
772,619,2
772,1394,2
772,712,5
772,312,3
772,2108,4
772,1394,2
772,1907,5
772,530,2
772,1301,1
772,385,1
772,260,2
772,1216,3
772,2086,5
772,1386,3
772,1137,1
772,1977,1
772,348,2
772,1356,1
772,248,5
772,1527,1
772,1944,3
772,2235,1
772,1908,4
772,1554,3
772,1693,3
772,1587,5
772,1990,2
772,532,3
773,2214,4
773,1120,1
773,478,2
773,2314,4
773,1947,2
773,320,3
773,170,3
773,317,2
773,417,1
773,2056,1
773,1052,5
773,432,4
773,1370,5
773,1094,2
773,1563,5
773,2279,3
773,266,4
773,1985,5
773,1694,4
773,1179,2
773,1691,2
773,1184,4
773,194,2
773,1768,2
773,1287,3
774,370,4
774,1376,2
774,1348,4
774,95,1
774,727,1
774,737,5
774,1723,2
774,1500,3
774,1887,2
774,406,1
774,182,4
774,2351,4
774,1750,5
774,1607,4
774,1475,1
774,215,1
774,615,5
774,642,4
774,1906,1
774,1932,1
774,2020,2
774,174,5
774,2290,5
774,487,2
774,459,4
774,1282,5
774,2069,5
774,229,5
774,1197,4
774,562,4
774,24,5
774,167,1
775,1337,2
775,1016,5
775,2249,2
775,1195,5
775,1796,3
775,1022,2
775,1520,3
775,965,3
775,1535,2
775,291,3
775,1384,4
775,518,2
775,2210,3
775,1710,1
775,1776,5
775,1044,3
775,1601,3
775,456,1
775,216,5
775,1469,3
775,770,3
775,608,5
776,1316,2
776,165,5
776,1192,4
776,2344,4
776,1840,2
776,1490,4
776,1057,4
776,713,5
776,1281,3
776,1052,3
776,2220,4
776,2180,5
776,807,2
776,1402,1
776,1570,3
776,2014,2
776,2028,5
776,321,3
776,118,5
776,166,3
776,395,2
776,1416,1
776,342,3
776,2092,2
776,2149,4
776,365,3
776,1401,3
776,2079,4
776,1015,5
776,1575,3
776,218,5
776,2036,3
776,967,4
776,1291,2
776,1663,4
777,862,2
777,1086,1
777,1768,1
777,972,1
777,2232,3
777,562,2
777,2214,4
777,1281,1
777,1722,3
777,412,3
777,1732,3
777,1721,4
777,1057,1
777,349,5
778,1850,5
778,2056,4
778,455,1
778,37,5
778,2226,1
778,2351,3
778,1031,2
778,572,3
779,1434,5
779,1961,5
779,1980,5
779,300,1
779,611,2
779,1305,5
779,2230,1
779,1125,3
779,458,1
779,2044,3
779,1893,2
779,1240,4
779,429,4
779,51,5
779,1767,2
779,1316,4
779,412,1
779,892,2
779,1897,4
779,350,5
779,398,5
779,2348,3
779,239,5
779,1001,4
779,557,4
779,920,4
779,579,2
779,1143,3
779,1031,4
779,960,1
779,874,5
779,1933,2
779,409,5
779,124,4
779,1503,1
779,1168,1
779,1875,5
780,723,3
780,2241,5
780,433,1
780,1540,1
780,871,1
780,769,3
780,1623,3
780,97,3
780,2118,1
780,1867,2
780,1445,3
780,1243,3
780,855,2
780,203,3
780,1001,2
780,2060,5
780,2150,1
780,1119,5
780,556,4
780,624,3
780,638,5
780,591,3
780,958,3
780,1535,4
780,1259,2
780,1507,4
780,108,3
781,914,5
781,2011,5
781,1505,4
781,1771,3
781,1551,5
781,1460,1
781,134,4
781,251,4
781,243,2
781,1117,3
781,908,4
781,1742,2
781,624,5
781,88,2
781,1663,5
781,1086,1
781,1017,4
781,1357,3
781,393,3
781,1677,3
782,328,5
782,334,1
782,2333,3
782,1832,4
782,2287,2
782,897,5
782,1611,2
782,2246,3
782,1436,2
782,2208,4
782,1089,5
782,255,3
782,893,3
782,1311,3
782,753,2
782,378,4
782,986,3
782,165,4
782,766,5
782,902,2
782,326,2
782,2060,4
782,1332,2
782,1836,3
782,2325,2
782,1368,4
782,1556,4
782,289,1
782,747,1
782,798,2
782,713,1
782,2325,3
783,1299,2
783,245,2
783,404,5
783,1199,1
783,657,1
783,2015,2
783,696,2
783,50,3
783,2275,5
783,2283,1
783,1484,5
783,1944,5
783,1005,2
783,1945,3
783,977,3
783,879,1
783,2311,5
783,26,3
783,228,1
783,1184,4
783,1334,4
783,424,3
783,453,5
783,1911,5
783,507,3
783,638,1
783,1236,5
783,1731,3
783,16,5
783,1140,1
783,158,2
783,1120,3
783,1698,3
783,1683,2
783,1824,1
783,1015,5
783,2058,5
784,2246,4
784,1497,3
784,1857,5
784,1609,3
784,1237,2
784,2326,4
784,765,1
784,259,1
784,2031,4
784,167,2
784,1590,4
784,1660,3
784,1704,2
784,1851,1
784,405,4
784,733,3
784,70,5
784,545,1
784,1510,2
784,1836,4
784,798,5
784,593,4
784,1645,4
784,336,5
784,2034,4
784,1832,1
784,63,5
784,2077,4
784,1321,2
784,1156,4
784,366,5
784,570,4
784,237,3
784,1423,4
784,793,1
784,675,3
784,619,1
784,2120,4
784,143,2
784,960,1
784,1065,3
784,1645,1
784,664,1
784,1736,1
784,1609,1
784,1241,3
785,561,2
785,2352,3
785,1208,4
785,1255,2
785,1154,4
785,1563,1
785,1994,3
785,1923,1
785,1741,3
785,50,2
785,1961,1
785,292,5
785,870,1
785,2172,4
785,1035,5
785,2266,2
785,668,3
785,706,3
785,831,5
785,732,5
785,1693,5
785,661,3
785,528,2
785,749,1
785,1383,4
785,653,2
785,1320,5
785,987,3
786,2329,2
786,2304,4
786,795,1
786,485,5
786,1102,2
786,267,4
786,659,2
786,1165,2
786,1697,5
786,2336,2
786,491,4
786,180,1
786,2005,5
786,2231,5
786,475,1
786,1817,1
786,2256,1
786,212,2
786,1260,1
786,1534,4
786,973,4
786,963,4
786,2024,4
786,979,2
786,1701,2
786,717,4
786,318,2
786,1532,4
786,1303,4
786,1221,4
786,139,2
786,1827,3
786,891,3
786,1408,3
787,1672,1
787,2241,3
787,1662,3
787,1699,2
787,1779,2
787,896,2
787,1583,4
787,263,5
787,200,1
787,328,2
787,247,5
788,1934,4
788,1687,1
788,1404,3
788,648,3
788,1539,4
788,564,1
788,122,3
788,2019,2
788,271,4
788,1616,5
788,1235,2
788,2144,5
788,149,5
788,1052,5
788,1823,3
788,391,1
788,602,5
788,1670,4
788,1952,1
788,576,4
788,132,4
788,475,4
788,85,3
788,1860,2
788,210,4
788,1304,4
788,2322,4
788,867,2
788,131,1
788,1494,5
788,1288,5
788,337,4
788,277,3
788,1627,2
788,1901,3
788,1539,2
789,295,5
789,2282,2
789,993,4
789,2079,4
789,1348,5
789,341,5
789,1287,4
789,944,2
789,1224,1
789,1466,2
789,744,1
789,1653,4
789,2191,1
789,973,3
789,960,4
789,863,5
789,1097,5
789,703,3
789,995,2
789,2190,1
789,443,1
789,1266,3
789,1985,5
789,1651,2
789,2066,3
789,820,5
789,1191,3
789,252,5
789,920,3
789,830,2
789,49,3
790,2078,1
790,1585,3
790,1296,2
790,386,2
790,112,2
790,1590,2
790,1074,2
790,1707,2
790,725,4
790,1701,1
790,2323,1
790,25,3
790,2172,1
790,805,1
790,1310,2
790,2078,4
790,1403,4
790,757,2
790,2353,2
790,1466,1
790,1005,4
790,1737,5
790,424,3
790,2241,5
790,1993,3
790,332,4
790,869,4
790,2072,5
790,394,1
790,53,1
790,1867,5
790,843,4
790,348,5
790,2129,5
790,2048,5
790,862,3
790,1492,4
790,2096,3
790,2156,1
790,1063,5
790,1552,1
790,2301,4
790,293,4
790,648,2
790,487,2
790,1334,3
790,1094,2
790,1289,2
790,1101,2
791,622,5
791,567,5
791,2209,3
791,2030,4
791,1319,1
791,1215,1
791,1166,1
791,359,2
791,753,1
792,1004,5
792,897,2
792,733,5
792,1770,4
792,334,5
792,2011,2
792,2191,5
792,1827,3
792,2195,2
792,175,3
792,138,5
792,139,3
792,943,3
792,286,1
792,796,5
792,827,1
792,1749,2
792,345,2
793,1036,3
793,954,1
793,1130,4
793,1988,4
793,981,2
793,1130,2
793,1988,5
793,1436,4
793,498,1
793,962,1
793,618,4
793,695,1
793,318,1
793,1416,2
793,220,2
793,1270,3
793,1352,4
793,686,3
793,972,5
793,1825,3
793,1425,5
793,1370,2
793,706,4
793,1851,1
793,1619,4
793,443,4
793,436,2
793,692,1
793,1307,5
793,2139,2
793,1005,4
793,244,1
793,1769,1
793,2193,4
793,135,2
793,135,1
793,620,4
793,352,5
793,1167,2
793,374,3
793,2183,5
793,1524,5
793,371,3
793,775,1
793,1246,4
794,1139,2
794,79,1
794,1109,1
794,644,1
794,857,3
794,202,1
794,269,4
794,1141,2
794,972,1
794,783,1
794,404,1
794,1435,5
794,1579,2
794,1685,5
794,2276,5
794,991,4
794,918,4
794,1909,2
794,649,2
794,41,3
794,723,1
794,1753,2
794,2100,4
794,1701,3
794,2119,2
794,25,2
794,1796,4
794,1023,4
794,1334,5
794,926,3
794,2351,5
794,269,4
794,1633,3
794,102,5
795,2282,4
795,1180,1
795,837,4
795,808,4
795,595,4
795,523,4
795,1861,2
795,1773,4
795,319,2
795,701,3
795,99,4
795,1498,3
795,2278,5
795,1619,3
795,850,5
795,2087,5
795,896,2
795,697,4
795,1739,5
795,1637,4
796,205,3
796,68,4
796,376,2
796,2039,3
796,473,4
796,1089,2
796,1785,5
796,236,5
796,2253,5
796,1808,4
796,2326,5
796,892,2
796,1765,5
796,859,5
796,1309,2
796,1977,5
796,2198,3
796,77,1
796,904,5
796,1315,3
797,741,1
797,1704,2
797,759,5
797,2241,3
797,2046,1
797,171,2
797,2063,2
797,743,1
797,1278,5
797,1856,3
797,906,1
797,101,4
797,661,4
797,506,1
797,280,3
797,1142,1
797,1338,5
797,68,3
797,400,3
797,2116,1
797,1243,2
797,497,1
797,140,1
797,1308,3
797,1112,3
797,631,5
797,245,5
797,1863,3
797,1599,3
797,2005,1
797,2108,3
797,1559,2
797,1243,4
797,147,2
797,471,1
797,1412,2
797,1481,2
797,1489,4
797,283,3
797,994,3
797,1009,3
797,683,4
797,193,5
797,780,3
797,98,1
798,551,5
798,1813,4
798,578,2
798,1064,1
798,138,1
798,237,2
798,1438,5
798,152,1
798,2333,1
798,1244,1
798,611,3
798,2258,5
798,1360,1
798,2306,5
798,1004,5
798,591,2
798,1001,5
798,2009,2
798,1899,3
798,2072,1
798,2086,4
798,92,2
798,701,3
798,1115,2
798,982,2
798,487,3
798,102,4
798,1877,2
798,1084,4
799,202,5
799,629,4
799,276,4
799,1638,3
799,2291,3
799,44,4
799,773,2
799,2357,2
799,211,1
799,1537,4
799,1567,3
799,1605,4
799,135,4
799,1882,3
799,853,2
799,1087,2
799,436,1
799,1051,4
799,88,4
799,68,3
799,1146,3
799,121,1
799,1203,5
799,963,3
799,2166,4
799,2106,4
799,2335,1
799,464,3
799,426,4
799,1161,1
799,459,3
799,1955,2
799,2345,3
799,1784,5
799,300,1
799,2348,1
799,1718,4
799,1121,3
799,2322,5
799,871,1
799,845,4
800,1182,3
800,2127,3
800,2190,1
800,2197,5
800,887,5
800,1328,3
800,1298,4
801,862,3
801,1179,1
801,1104,3
801,719,2
801,2193,2
801,1002,1
801,846,4
801,1887,2
801,1194,4
801,283,2
801,708,4
801,1969,3
801,1907,3
801,1046,3
801,1513,2
801,2341,4
801,749,3
801,1508,4
801,197,1
801,390,1
801,1867,4
801,2291,1
801,1718,4
801,64,4
801,915,1
801,1785,5
801,1244,4
801,1648,4
801,2155,4
801,1297,2
801,29,3
801,641,1
801,1419,5
801,1604,4
801,1209,5
801,594,2
801,1337,5
801,1376,1
801,2316,4
801,284,1
801,2295,3
801,1905,3
801,1259,4
801,1267,5
801,2031,3
801,1261,4
801,1988,3
801,1753,3
801,252,3
802,2135,4
802,776,4
802,1812,3
802,1867,1
802,755,1
802,326,3
802,1473,1
802,1485,4
802,12,3
802,1010,5
802,1160,2
802,1120,2
802,1075,3
802,605,4
802,1556,4
802,1595,1
802,788,5
802,1114,1
802,1983,1
802,899,2
802,1430,5
802,184,3
802,1458,2
802,1951,3
802,1156,1
802,887,5
802,162,3
802,137,3
802,1731,5
802,1485,5
802,1761,5
802,2229,1
802,840,5
802,1904,3
802,583,4
802,808,1
802,1714,1
803,447,1
803,547,3
803,416,4
803,71,3
803,1113,3
803,1614,2
803,640,5
803,111,1
803,824,2
803,2266,1
803,2183,1
803,154,3
804,568,5
804,1226,2
804,1289,1
804,233,2
804,372,5
804,1233,1
804,1315,2
804,2037,4
804,1087,2
804,306,2
804,946,3
804,1188,4
804,276,1
804,1362,5
804,345,4
804,779,3
804,1971,5
804,2121,1
804,401,3
804,127,2
804,899,2
804,474,2
804,776,2
804,1647,2
804,1352,5
804,913,2
804,375,4
804,56,1
804,1019,2
804,1303,1
804,716,2
805,2355,5
805,1227,2
805,687,5
805,728,1
805,1376,3
805,2072,3
805,2064,5
805,14,3
805,1399,2
805,1280,1
805,1083,5
805,467,1
806,842,4
806,2104,2
806,911,4
806,1129,4
806,461,1
806,2083,3
806,894,2
806,1726,1
806,1782,1
806,1416,5
806,771,5
806,2193,4
806,1129,1
806,2065,1
806,450,3
806,2070,4
806,2294,4
806,1285,2
807,857,4
807,528,3
807,1572,4
807,2253,5
807,1795,1
807,1038,4
807,924,3
807,1141,1
807,1006,5
807,1800,3
807,191,5
807,1577,2
807,1035,5
807,1051,2
807,1707,3
807,2280,5
807,947,2
808,1688,5
808,443,1
808,254,1
808,2302,5
808,1369,5
808,82,5
808,447,3
808,515,4
808,1940,5
808,154,1
808,2022,3
808,1022,5
808,1181,3
809,1593,4
809,308,5
809,663,1
809,747,5
809,877,3
809,976,2
809,1274,2
809,500,2
809,243,4
809,602,1
809,256,2
809,2182,1
809,321,3
809,432,2
809,1560,2
809,819,4
809,1416,5
809,2270,5
809,656,5
809,280,2
809,1928,3
809,409,5
809,1306,5
809,1071,3
809,1556,4
809,1246,3
809,326,3
809,695,3
809,1376,4
809,379,3
809,1627,5
809,42,3
809,1898,1
809,1775,2
810,1431,5
810,607,4
810,1091,2
810,986,3
810,889,1
810,2079,5
810,1386,5
810,1367,2
810,2291,4
810,557,5
810,1211,5
810,204,1
810,905,4
810,1761,1
810,764,4
810,719,5
810,150,4
810,625,4
810,827,4
810,420,3
810,343,5
810,1586,5
810,429,5
810,621,4
810,500,2
810,2203,1
810,1565,2
810,360,1
810,676,2
810,1417,4
810,737,3
810,1587,3
810,1745,3
810,63,4
810,1466,5
810,112,1
810,2177,4
810,2040,2
811,27,4
811,1746,1
811,170,3
811,599,1
811,217,2
811,1157,5
811,1586,4
811,1854,5
811,878,5
811,203,2
811,606,2
811,218,5
812,29,3
812,1557,2
812,783,1
812,900,5
812,880,3
813,1224,3
813,1126,1
813,135,4
813,1107,2
813,1708,2
813,440,3
813,1720,2
813,1911,5
813,480,3
813,629,2
813,604,5
813,138,1
813,141,5
813,1830,4
813,963,5
813,487,5
813,875,5
813,2296,2
813,2054,1
813,1001,1
813,721,2
813,1400,4
813,329,3
813,826,4
813,1230,5
813,1784,3
813,330,1
813,1749,4
813,559,2
813,466,2
813,466,1
813,476,5
813,2171,3
813,922,2
813,925,5
813,570,2
813,714,1
813,1002,4
813,773,2
813,2288,1
813,741,3
813,2071,3
813,313,3
813,148,2
814,1701,2
814,2097,1
814,683,3
814,1607,4
814,482,5
814,1115,3
814,1336,1
814,606,4
814,2130,3
814,630,5
814,1028,4
814,1610,3
814,602,1
815,1308,3
815,2057,2
815,2298,4
815,464,3
815,63,1
815,76,4
815,2173,5
815,349,3
815,624,3
815,57,4
815,1991,1
815,1247,4
815,2064,2
815,2247,2
815,1024,2
815,1279,5
815,930,3
815,281,5
815,1271,3
815,1789,1
815,1562,3
815,28,3
815,1208,3
815,904,4
815,95,2
815,1776,5
815,1788,4
815,245,4
815,2162,2
816,855,2
816,2241,3
816,890,3
816,2126,4
816,339,1
816,1203,1
816,214,3
816,853,3
816,740,4
816,783,3
817,1665,3
817,475,1
817,420,4
817,1801,4
817,1813,1
817,816,2
817,1777,1
818,811,4
818,372,3
818,832,1
818,2121,2
818,231,1
818,1122,3
818,1566,4
818,1771,4
818,2289,3
818,378,1
818,1459,4
818,1582,3
818,607,5
818,803,1
818,881,4
818,245,4
818,2290,2
818,846,1
818,1319,5
818,588,3
818,1517,1
818,1183,1
818,1398,2
818,1660,3
818,1285,2
818,355,3
818,2197,5
818,2290,1
818,610,2
818,259,1
818,2302,4
818,222,5
818,507,1
818,713,3
818,327,2
818,1516,3
818,1778,5
818,1651,3
818,170,4
819,1124,2
819,1677,3
819,876,5
819,1497,3
819,2000,3
819,808,3
819,470,2
819,2282,2
819,446,4
819,1451,3
819,912,2
819,1368,3
819,424,3
819,1354,5
819,329,3
819,398,5
819,414,3
819,88,2
819,2093,3
819,1460,2
819,304,5
819,501,4
819,1477,1
819,1554,1
819,2000,2
819,1202,3
819,194,1
819,2112,5
819,880,1
819,1689,2
819,1540,5
819,1387,3
819,1763,1
819,1116,5
819,371,4
819,153,2
819,241,3
819,1693,2
819,1928,5
819,242,5
819,906,2
819,1629,2
819,939,4
819,820,4
819,1212,2
819,1469,4
819,1485,3
820,970,2
820,2003,1
820,1072,3
820,2198,3
820,1885,5
820,2062,5
820,609,1
820,1773,1
820,299,2
820,534,2
820,557,1
820,1262,3
820,1057,4
820,1456,2
820,1819,5
820,665,2
820,1147,4
820,745,2
820,2304,3
820,95,1
820,912,3
820,2322,3
820,280,4
820,1841,4
820,947,3
820,1569,2
820,1169,2
820,1848,4
820,744,1
820,1471,1
820,1881,5
820,1180,2
820,256,5
820,1185,4
820,168,5
820,828,4
820,1801,5
820,1227,5
820,751,3
820,1589,1
820,956,3
820,884,3
820,917,3
820,1634,1
820,1555,1
821,1012,5
821,1846,4
821,859,3
821,1308,5
821,1084,1
821,2321,2
821,871,2
821,1914,4
821,617,5
821,1594,1
821,239,4
821,1685,1
821,619,4
821,280,1
821,2049,2
821,1343,5
821,2235,4
821,1518,3
821,2142,5
821,1818,1
821,1951,2
821,1722,4
821,272,3
821,763,4
821,1390,4
821,1319,1
821,786,2
821,550,2
821,2172,4
821,2019,2
821,681,1
821,1442,1
821,417,4
821,376,5
821,1459,2
821,1170,1
821,1554,2
821,44,3
821,2041,3
822,263,3
822,171,5
822,2323,5
822,125,4
822,2313,3
822,1186,2
822,1286,3
822,1307,3
822,180,5
822,2118,3
822,702,1
822,1999,3
822,1679,2
822,2268,2
822,1177,3
822,1178,5
822,1337,5
822,1039,4
822,795,4
822,1876,3
822,2126,1
822,1401,1
823,828,3
823,1938,5
823,171,1
823,2001,2
823,185,4
823,415,3
823,2313,1
823,2017,4
823,639,4
823,878,5
823,836,1
823,1481,2
823,2173,1
823,2012,1
823,1585,1
823,1731,5
823,1890,1
823,1792,2
823,1830,1
823,1344,3
823,1547,5
823,717,3
823,1514,2
823,1486,4
823,1748,1
823,1077,1
823,1329,5
823,1256,2
823,595,2
823,1978,2
823,927,4
823,2332,1
823,978,3
823,1741,5
823,781,1
823,1776,2
823,1943,2
823,2034,3
823,218,2
823,975,1
823,1363,1
823,116,1
823,229,5
823,2131,4
823,1858,5
824,1903,4
824,2026,3
824,2053,3
824,1391,1
824,153,3
824,2064,5
824,491,4
824,1342,5
824,2046,2
824,1528,3
824,37,5
824,2257,5
824,567,1
824,423,4
824,773,1
824,2107,2
824,1121,5
824,1339,2
824,2354,4
824,1330,3
824,957,4
824,707,3
824,2317,4
824,1996,2
824,1128,4
824,1162,1
824,93,2
824,2215,5
824,1253,5
824,1875,3
824,1292,2
824,1707,5
824,872,4
824,1527,3
824,350,5
824,1872,1
824,767,4
824,977,4
824,141,5
824,1912,5
824,1230,4
824,855,1
825,124,3
825,1314,1
825,2323,3
825,2068,4
825,1094,4
825,1090,4
825,1752,4
825,618,4
825,189,3
826,792,3
826,1264,4
826,1594,3
826,914,4
826,294,5
826,1361,5
826,823,3
826,131,4
826,1767,3
826,212,4
826,1504,1
826,1095,3
826,466,5
826,1059,1
826,512,3
826,2286,4
826,370,4
826,171,2
826,1858,4
826,138,4
826,534,3
826,545,1
826,980,5
826,526,5
826,1628,2
826,768,3
826,1285,3
826,1787,3
826,250,2
826,1981,4
826,661,5
826,432,1
826,1851,5
826,1127,2
827,819,3
827,455,1
827,2259,1
827,290,4
827,1342,4
827,749,2
827,226,4
827,1419,3
827,739,5
827,2105,3
827,1377,3
827,373,5
827,1355,3
827,1449,4
827,2047,2
827,2336,2
827,378,5
827,1626,2
827,719,4
827,558,2
827,2239,2
827,1844,1
827,1651,2
827,2089,5
827,1685,2
827,913,1
828,1729,3
828,430,3
828,831,1
828,633,5
828,1741,5
828,1139,4
828,1317,2
828,1152,2
828,1707,4
828,1085,5
828,962,5
828,1500,1
829,246,4
830,682,2
830,1340,5
830,1754,4
830,866,2
830,693,2
830,964,2
830,1212,1
830,597,3
830,1082,5
830,1253,5
830,1608,3
830,2281,4
830,1891,2
830,2033,3
831,1156,2
831,1307,4
831,1944,1
831,709,4
831,1255,1
831,869,4
831,348,5
831,446,3
831,1,3
831,229,4
831,935,3
831,1647,2
831,1749,5
831,1394,5
831,2321,3
831,16,3
831,118,2
831,1005,3
831,267,3
831,1767,1
831,174,3
832,713,5
832,2274,2
832,1782,4
832,292,4
832,1299,4
832,195,2
832,2053,3
832,931,2
832,572,2
832,1058,5
832,5,1
832,136,2
832,1307,1
832,87,4
832,2110,2
832,324,1
832,1940,3
832,1545,4
832,1982,3
833,13,5
833,718,5
833,969,1
833,216,1
833,97,1
833,1208,1
833,339,5
833,716,5
833,906,3
833,442,4
833,1952,3
833,495,5
833,563,1
833,1801,2
833,341,2
833,1064,5
833,1688,1
833,1282,5
833,259,1
833,1157,2
833,1495,4
833,64,3
834,462,2
834,1548,5
834,1235,5
834,1723,5
834,2333,4
834,1598,1
834,395,2
834,985,3
834,881,2
834,883,5
834,103,5
834,1926,4
834,1504,2
834,1813,4
834,1463,4
834,234,3
834,2167,1
834,878,2
834,1640,1
835,904,1
835,2266,2
835,1098,3
835,688,5
835,1248,3
835,987,5
835,587,4
836,360,1
836,1803,5
836,457,4
836,472,4
836,605,1
836,1421,2
836,159,1
836,1605,2
836,1478,3
836,310,4
836,23,3
836,701,3
836,112,3
836,1096,4
836,450,1
836,1304,5
836,952,2
836,1710,4
836,2341,2
836,1313,1
836,923,1
836,859,3
836,79,2
836,1996,5
836,777,2
836,191,4
836,959,2
836,1704,2
836,866,5
